,value,experiments
952,2123594.0,
953,2123598.0,
954,2123620.0,
955,2123739.0,
956,2123539.0,
957,2123651.0,
958,2123594.0,
959,2123624.0,
960,2123779.0,
961,2123634.0,
962,2123798.0,
963,2123850.0,
964,2123562.0,
965,2123668.0,
966,2123737.0,
967,2123521.0,
968,2123540.0,
969,2123662.0,
970,2123651.0,
971,2123558.0,
972,2123753.0,
973,2123540.0,
974,2123844.0,
975,2123637.0,
976,2123600.0,
977,2123783.0,
978,2123591.0,
979,2123568.0,
980,2123776.0,
981,2123583.0,
982,2123641.0,
983,2123884.0,
984,2123585.0,
985,2123682.0,
986,2123674.0,
987,2123751.0,
988,2123586.0,
989,2123641.0,
990,2123658.0,
991,2123602.0,
992,2123776.0,
993,2123567.0,
994,2123678.0,
995,2123793.0,
996,2123645.0,
997,2123686.0,
998,2123625.0,
999,2123742.0,
1000,2123587.0,
1001,2123560.0,
1002,2123739.0,
1003,2123776.0,
1004,2123616.0,
1005,2123560.0,
1006,2123610.0,
1007,2123515.0,
1008,2123546.0,
1009,2123738.0,
1010,2123562.0,
1011,2123640.0,
1012,2123607.0,
1013,2123806.0,
1014,2123602.0,
1015,2123612.0,
1016,2123590.0,
1017,2123787.0,
1018,2123591.0,
1019,2123664.0,
1020,2123667.0,
1021,2123800.0,
1022,2123649.0,
1023,2123632.0,
1024,2123815.0,
1025,2123558.0,
1026,2123680.0,
1027,2123546.0,
1028,2123626.0,
1029,2123573.0,
1030,2123629.0,
1031,2123586.0,
1032,2123643.0,
1033,2123516.0,
1034,2123612.0,
1035,2123741.0,
1036,2123496.0,
1037,2123512.0,
1038,2123502.0,
1039,2123741.0,
1040,2123516.0,
1041,2123614.0,
1042,2123485.0,
1043,2123629.0,
1044,2123735.0,
1045,2123558.0,
1046,2123658.0,
1047,2123565.0,
1048,2123803.0,
1049,2123527.0,
1050,2123740.0,
1051,2123620.0,
1052,2123625.0,
1053,2123827.0,
1054,2123798.0,
1055,2123582.0,
1056,2123721.0,
1057,2123657.0,
1058,2123813.0,
1059,2123620.0,
1060,2123479.0,
1061,2123720.0,
1062,2123552.0,
1063,2123718.0,
1064,2123576.0,
1065,2123598.0,
1066,2123680.0,
1067,2123459.0,
1068,2123726.0,
1069,2123651.0,
1070,2123527.0,
1071,2123654.0,
1072,2123612.0,
1073,2123679.0,
1074,2123552.0,
1075,2123695.0,
1076,2123555.0,
1077,2123557.0,
1078,2123844.0,
1079,2123530.0,
1080,2123761.0,
1081,2123633.0,
1082,2123720.0,
1083,2123637.0,
1084,2123470.0,
1085,2123600.0,
1086,2123586.0,
1087,2123683.0,
1088,2123555.0,
1089,2123689.0,
1090,2123585.0,
1091,2123489.0,
1092,2123705.0,
1093,2123633.0,
1094,2123621.0,
1095,2123737.0,
1096,2123648.0,
1097,2123558.0,
1098,2123751.0,
1099,2123651.0,
1100,2123580.0,
1101,2123753.0,
1102,2123553.0,
1103,2123713.0,
1104,2123573.0,
1105,2123672.0,
1106,2123582.0,
1107,2123698.0,
1108,2123711.0,
1109,2123698.0,
1110,2123601.0,
1111,2123571.0,
1112,2123605.0,
1113,2123650.0,
1114,2123554.0,
1115,2123586.0,
1116,2123772.0,
1117,2123574.0,
1118,2123722.0,
1119,2123712.0,
1120,2123535.0,
1121,2123782.0,
1122,2123548.0,
1123,2123571.0,
1124,2123773.0,
1125,2123566.0,
1126,2123585.0,
1127,2123752.0,
1128,2123570.0,
1129,2123740.0,
1130,2123756.0,
1131,2123741.0,
1132,2123565.0,
1133,2123747.0,
1134,2123694.0,
1135,2123512.0,
1136,2123648.0,
1137,2123629.0,
1138,2123695.0,
1139,2123622.0,
1140,2123768.0,
1141,2123759.0,
1142,2123602.0,
1143,2123557.0,
1144,2123683.0,
1145,2123579.0,
1146,2123770.0,
1147,2123570.0,
1148,2123717.0,
1149,2123557.0,
1150,2123541.0,
1151,2123758.0,
1152,2123578.0,
1153,2123663.0,
1154,2123558.0,
1155,2123707.0,
1156,2123684.0,
1157,2123568.0,
1158,2123693.0,
1159,2123633.0,
1160,2123574.0,
1161,2123693.0,
1162,2123558.0,
1163,2123529.0,
1164,2123743.0,
1165,2123569.0,
1166,2123763.0,
1167,2123570.0,
1168,2123556.0,
1169,2123628.0,
1170,2123481.0,
1171,2123604.0,
1172,2123644.0,
1173,2123712.0,
1174,2123558.0,
1175,2123514.0,
1176,2123666.0,
1177,2123571.0,
1178,2123794.0,
1179,2123616.0,
1180,2123611.0,
1181,2123578.0,
1182,2123587.0,
1183,2123595.0,
1184,2123717.0,
1185,2123591.0,
1186,2123728.0,
1187,2123595.0,
1188,2123766.0,
1189,2123537.0,
1190,2123731.0,
1191,2123601.0,
1192,2123538.0,
1193,2123664.0,
1194,2123471.0,
1195,2123590.0,
1196,2123520.0,
1197,2123678.0,
1198,2123580.0,
1199,2123495.0,
1200,2123709.0,
1201,2123541.0,
1202,2123595.0,
1203,2123530.0,
1204,2123672.0,
1205,2123767.0,
1206,2123796.0,
1207,2123567.0,
1208,2123615.0,
1209,2123575.0,
1210,2123668.0,
1211,2123656.0,
1212,2123640.0,
1213,2123731.0,
1214,2123770.0,
