light_intensity	ts
2575970,000000	2021-05-18T22:17:45:705
2578150,000000	2021-05-18T22:17:45:744
2581421,000000	2021-05-18T22:17:45:785
2582695,000000	2021-05-18T22:17:45:824
2585286,000000	2021-05-18T22:17:45:866
2587483,000000	2021-05-18T22:17:45:905
2591184,000000	2021-05-18T22:17:45:945
2593097,000000	2021-05-18T22:17:45:985
2595718,000000	2021-05-18T22:17:46:26
2596825,000000	2021-05-18T22:17:46:65
2595238,000000	2021-05-18T22:17:46:107
2593280,000000	2021-05-18T22:17:46:145
2593854,000000	2021-05-18T22:17:46:202
2593092,000000	2021-05-18T22:17:46:228
2595578,000000	2021-05-18T22:17:46:267
2597571,000000	2021-05-18T22:17:46:304
2599388,000000	2021-05-18T22:17:46:347
2599429,000000	2021-05-18T22:17:46:385
2600727,000000	2021-05-18T22:17:46:427
2603635,000000	2021-05-18T22:17:46:465
2604635,000000	2021-05-18T22:17:46:507
2608423,000000	2021-05-18T22:17:46:545
2610235,000000	2021-05-18T22:17:46:586
2613290,000000	2021-05-18T22:17:46:625
2615571,000000	2021-05-18T22:17:46:667
2619948,000000	2021-05-18T22:17:46:705
2622379,000000	2021-05-18T22:17:46:748
2624804,000000	2021-05-18T22:17:46:785
2624874,000000	2021-05-18T22:17:46:827
2623062,000000	2021-05-18T22:17:46:866
2621194,000000	2021-05-18T22:17:46:907
2620718,000000	2021-05-18T22:17:46:945
2620646,000000	2021-05-18T22:17:46:988
2622656,000000	2021-05-18T22:17:47:25
2622507,000000	2021-05-18T22:17:47:68
2625237,000000	2021-05-18T22:17:47:105
2625694,000000	2021-05-18T22:17:47:148
2626858,000000	2021-05-18T22:17:47:185
2627325,000000	2021-05-18T22:17:47:228
2629031,000000	2021-05-18T22:17:47:266
2631535,000000	2021-05-18T22:17:47:308
2633514,000000	2021-05-18T22:17:47:346
2635345,000000	2021-05-18T22:17:47:388
2639045,000000	2021-05-18T22:17:47:426
2639880,000000	2021-05-18T22:17:47:468
2642082,000000	2021-05-18T22:17:47:506
2644463,000000	2021-05-18T22:17:47:547
2646960,000000	2021-05-18T22:17:47:586
2646962,000000	2021-05-18T22:17:47:628
2644977,000000	2021-05-18T22:17:47:666
2642060,000000	2021-05-18T22:17:47:708
2640434,000000	2021-05-18T22:17:47:746
2641254,000000	2021-05-18T22:17:47:788
2640008,000000	2021-05-18T22:17:47:826
2642093,000000	2021-05-18T22:17:47:868
2643437,000000	2021-05-18T22:17:47:906
2642038,000000	2021-05-18T22:17:47:948
2642447,000000	2021-05-18T22:17:47:985
2643226,000000	2021-05-18T22:17:48:28
2644219,000000	2021-05-18T22:17:48:67
2646048,000000	2021-05-18T22:17:48:108
2647721,000000	2021-05-18T22:17:48:147
2650833,000000	2021-05-18T22:17:48:188
2651447,000000	2021-05-18T22:17:48:227
2653313,000000	2021-05-18T22:17:48:269
2655451,000000	2021-05-18T22:17:48:307
2658903,000000	2021-05-18T22:17:48:349
2660238,000000	2021-05-18T22:17:48:387
2662227,000000	2021-05-18T22:17:48:430
2659206,000000	2021-05-18T22:17:48:467
2655449,000000	2021-05-18T22:17:48:518
2653536,000000	2021-05-18T22:17:48:547
2651975,000000	2021-05-18T22:17:48:588
2652061,000000	2021-05-18T22:17:48:628
2652157,000000	2021-05-18T22:17:48:669
2652613,000000	2021-05-18T22:17:48:708
2654042,000000	2021-05-18T22:17:48:749
2652714,000000	2021-05-18T22:17:48:788
2653097,000000	2021-05-18T22:17:48:829
2654345,000000	2021-05-18T22:17:48:868
2655057,000000	2021-05-18T22:17:48:909
2656452,000000	2021-05-18T22:17:48:948
2659168,000000	2021-05-18T22:17:48:989
2659282,000000	2021-05-18T22:17:49:26
2661894,000000	2021-05-18T22:17:49:69
2662133,000000	2021-05-18T22:17:49:108
2665298,000000	2021-05-18T22:17:49:149
2665874,000000	2021-05-18T22:17:49:187
2668343,000000	2021-05-18T22:17:49:230
2665439,000000	2021-05-18T22:17:49:268
2662157,000000	2021-05-18T22:17:49:309
2659527,000000	2021-05-18T22:17:49:348
2658893,000000	2021-05-18T22:17:49:389
2657859,000000	2021-05-18T22:17:49:428
2658389,000000	2021-05-18T22:17:49:469
2658825,000000	2021-05-18T22:17:49:508
2658796,000000	2021-05-18T22:17:49:550
2660247,000000	2021-05-18T22:17:49:588
2659566,000000	2021-05-18T22:17:49:630
2660626,000000	2021-05-18T22:17:49:669
2662136,000000	2021-05-18T22:17:49:710
2664973,000000	2021-05-18T22:17:49:748
2666210,000000	2021-05-18T22:17:49:790
2668636,000000	2021-05-18T22:17:49:829
2669176,000000	2021-05-18T22:17:49:870
2670807,000000	2021-05-18T22:17:49:909
2672822,000000	2021-05-18T22:17:49:950
2674346,000000	2021-05-18T22:17:49:989
2671026,000000	2021-05-18T22:17:50:29
2668140,000000	2021-05-18T22:17:50:69
2666513,000000	2021-05-18T22:17:50:111
2665605,000000	2021-05-18T22:17:50:149
2667283,000000	2021-05-18T22:17:50:190
2666819,000000	2021-05-18T22:17:50:229
2669148,000000	2021-05-18T22:17:50:271
2668440,000000	2021-05-18T22:17:50:309
2668482,000000	2021-05-18T22:17:50:351
2669380,000000	2021-05-18T22:17:50:389
2670638,000000	2021-05-18T22:17:50:431
2673021,000000	2021-05-18T22:17:50:469
2673591,000000	2021-05-18T22:17:50:511
2675367,000000	2021-05-18T22:17:50:549
2676883,000000	2021-05-18T22:17:50:591
2678645,000000	2021-05-18T22:17:50:629
2682288,000000	2021-05-18T22:17:50:671
2682308,000000	2021-05-18T22:17:50:709
2680622,000000	2021-05-18T22:17:50:751
2677334,000000	2021-05-18T22:17:50:790
2675487,000000	2021-05-18T22:17:50:831
2672437,000000	2021-05-18T22:17:50:869
2673058,000000	2021-05-18T22:17:50:911
2671889,000000	2021-05-18T22:17:50:949
2672656,000000	2021-05-18T22:17:50:991
2672770,000000	2021-05-18T22:17:51:31
2672830,000000	2021-05-18T22:17:51:71
2672894,000000	2021-05-18T22:17:51:109
2673986,000000	2021-05-18T22:17:51:152
2674930,000000	2021-05-18T22:17:51:188
2676628,000000	2021-05-18T22:17:51:232
2678600,000000	2021-05-18T22:17:51:270
2680460,000000	2021-05-18T22:17:51:312
2680882,000000	2021-05-18T22:17:51:349
2683351,000000	2021-05-18T22:17:51:391
2684631,000000	2021-05-18T22:17:51:429
2686439,000000	2021-05-18T22:17:51:472
2686263,000000	2021-05-18T22:17:51:510
2683113,000000	2021-05-18T22:17:51:551
2680296,000000	2021-05-18T22:17:51:590
2677344,000000	2021-05-18T22:17:51:633
2676723,000000	2021-05-18T22:17:51:670
2676102,000000	2021-05-18T22:17:51:712
2676051,000000	2021-05-18T22:17:51:750
2677373,000000	2021-05-18T22:17:51:793
2675527,000000	2021-05-18T22:17:51:830
2676533,000000	2021-05-18T22:17:51:872
2675605,000000	2021-05-18T22:17:51:910
2676638,000000	2021-05-18T22:17:51:952
2677682,000000	2021-05-18T22:17:51:990
2679021,000000	2021-05-18T22:17:52:32
2681783,000000	2021-05-18T22:17:52:71
2682219,000000	2021-05-18T22:17:52:112
2683503,000000	2021-05-18T22:17:52:151
2686352,000000	2021-05-18T22:17:52:192
2687006,000000	2021-05-18T22:17:52:231
2689346,000000	2021-05-18T22:17:52:272
2690480,000000	2021-05-18T22:17:52:311
2688210,000000	2021-05-18T22:17:52:352
2685587,000000	2021-05-18T22:17:52:391
2681685,000000	2021-05-18T22:17:52:432
2679768,000000	2021-05-18T22:17:52:471
2679279,000000	2021-05-18T22:17:52:512
2678893,000000	2021-05-18T22:17:52:551
2679131,000000	2021-05-18T22:17:52:592
2680284,000000	2021-05-18T22:17:52:632
2678338,000000	2021-05-18T22:17:52:673
2677942,000000	2021-05-18T22:17:52:712
2679844,000000	2021-05-18T22:17:52:753
2679277,000000	2021-05-18T22:17:52:791
2681573,000000	2021-05-18T22:17:52:833
2681581,000000	2021-05-18T22:17:52:872
2683002,000000	2021-05-18T22:17:52:913
2685423,000000	2021-05-18T22:17:52:951
2685924,000000	2021-05-18T22:17:52:993
2687871,000000	2021-05-18T22:17:53:31
2689936,000000	2021-05-18T22:17:53:74
2692774,000000	2021-05-18T22:17:53:112
2692279,000000	2021-05-18T22:17:53:153
2688326,000000	2021-05-18T22:17:53:191
2686392,000000	2021-05-18T22:17:53:244
2683107,000000	2021-05-18T22:17:53:272
2683894,000000	2021-05-18T22:17:53:314
2682489,000000	2021-05-18T22:17:53:352
2683159,000000	2021-05-18T22:17:53:393
2685425,000000	2021-05-18T22:17:53:433
2684030,000000	2021-05-18T22:17:53:474
2684844,000000	2021-05-18T22:17:53:512
2685247,000000	2021-05-18T22:17:53:554
2687181,000000	2021-05-18T22:17:53:592
2689003,000000	2021-05-18T22:17:53:634
2689624,000000	2021-05-18T22:17:53:671
2691706,000000	2021-05-18T22:17:53:712
2693922,000000	2021-05-18T22:17:53:750
2695570,000000	2021-05-18T22:17:53:793
2698823,000000	2021-05-18T22:17:53:832
2699748,000000	2021-05-18T22:17:53:873
2700383,000000	2021-05-18T22:17:53:913
2697973,000000	2021-05-18T22:17:53:964
2696236,000000	2021-05-18T22:17:53:992
2692789,000000	2021-05-18T22:17:54:34
2692608,000000	2021-05-18T22:17:54:73
2691405,000000	2021-05-18T22:17:54:113
2692102,000000	2021-05-18T22:17:54:153
2693333,000000	2021-05-18T22:17:54:195
2694899,000000	2021-05-18T22:17:54:233
2693924,000000	2021-05-18T22:17:54:274
2694441,000000	2021-05-18T22:17:54:313
2696963,000000	2021-05-18T22:17:54:354
2697143,000000	2021-05-18T22:17:54:392
2699074,000000	2021-05-18T22:17:54:435
2701022,000000	2021-05-18T22:17:54:473
2702908,000000	2021-05-18T22:17:54:515
2705830,000000	2021-05-18T22:17:54:553
2706863,000000	2021-05-18T22:17:54:594
2709749,000000	2021-05-18T22:17:54:633
2707998,000000	2021-05-18T22:17:54:675
2705833,000000	2021-05-18T22:17:54:713
2702066,000000	2021-05-18T22:17:54:755
2699781,000000	2021-05-18T22:17:54:793
2698743,000000	2021-05-18T22:17:54:846
2698881,000000	2021-05-18T22:17:54:873
2699162,000000	2021-05-18T22:17:54:915
2699654,000000	2021-05-18T22:17:54:953
2699577,000000	2021-05-18T22:17:54:994
2699346,000000	2021-05-18T22:17:55:33
2700164,000000	2021-05-18T22:17:55:75
2700856,000000	2021-05-18T22:17:55:113
2702020,000000	2021-05-18T22:17:55:155
2704704,000000	2021-05-18T22:17:55:193
2705286,000000	2021-05-18T22:17:55:236
2708125,000000	2021-05-18T22:17:55:274
2708308,000000	2021-05-18T22:17:55:315
2710493,000000	2021-05-18T22:17:55:353
2711810,000000	2021-05-18T22:17:55:396
2711957,000000	2021-05-18T22:17:55:433
2706765,000000	2021-05-18T22:17:55:476
2704748,000000	2021-05-18T22:17:55:514
2701163,000000	2021-05-18T22:17:55:556
2699729,000000	2021-05-18T22:17:55:594
2700654,000000	2021-05-18T22:17:55:636
2699719,000000	2021-05-18T22:17:55:674
2699571,000000	2021-05-18T22:17:55:716
2699289,000000	2021-05-18T22:17:56:44
2699002,000000	2021-05-18T22:17:56:52
2700334,000000	2021-05-18T22:17:56:56
2699881,000000	2021-05-18T22:17:56:67
2700560,000000	2021-05-18T22:17:56:72
2702797,000000	2021-05-18T22:17:56:76
2703887,000000	2021-05-18T22:17:56:79
2703960,000000	2021-05-18T22:17:56:82
2705782,000000	2021-05-18T22:17:56:85
2706825,000000	2021-05-18T22:17:56:114
2707830,000000	2021-05-18T22:17:56:159
2707374,000000	2021-05-18T22:17:56:196
2702555,000000	2021-05-18T22:17:56:234
2699758,000000	2021-05-18T22:17:56:277
2697522,000000	2021-05-18T22:17:56:318
2696354,000000	2021-05-18T22:17:56:358
2695753,000000	2021-05-18T22:17:56:394
2695083,000000	2021-05-18T22:17:56:436
2694772,000000	2021-05-18T22:17:56:475
2692782,000000	2021-05-18T22:17:56:516
2693744,000000	2021-05-18T22:17:56:555
2692081,000000	2021-05-18T22:17:56:596
2692266,000000	2021-05-18T22:17:56:635
2693753,000000	2021-05-18T22:17:56:677
2694107,000000	2021-05-18T22:17:56:715
2694958,000000	2021-05-18T22:17:56:757
2695918,000000	2021-05-18T22:17:56:795
2697322,000000	2021-05-18T22:17:56:838
2696757,000000	2021-05-18T22:17:56:876
2695003,000000	2021-05-18T22:17:56:918
2689782,000000	2021-05-18T22:17:56:955
2687170,000000	2021-05-18T22:17:56:997
2685374,000000	2021-05-18T22:17:57:36
2685941,000000	2021-05-18T22:17:57:77
2686605,000000	2021-05-18T22:17:57:116
2685061,000000	2021-05-18T22:17:57:157
2685835,000000	2021-05-18T22:17:57:196
2683987,000000	2021-05-18T22:17:57:237
2684672,000000	2021-05-18T22:17:57:276
2684425,000000	2021-05-18T22:17:57:317
2685135,000000	2021-05-18T22:17:57:356
2686063,000000	2021-05-18T22:17:57:398
2686886,000000	2021-05-18T22:17:57:436
2688570,000000	2021-05-18T22:17:57:477
2690689,000000	2021-05-18T22:17:57:516
2689257,000000	2021-05-18T22:17:57:558
2685461,000000	2021-05-18T22:17:57:596
2680880,000000	2021-05-18T22:17:57:638
2678408,000000	2021-05-18T22:17:57:676
2675312,000000	2021-05-18T22:17:57:717
2673791,000000	2021-05-18T22:17:57:756
2674968,000000	2021-05-18T22:17:57:798
2673214,000000	2021-05-18T22:17:57:836
2673194,000000	2021-05-18T22:17:57:878
2671146,000000	2021-05-18T22:17:57:917
2670626,000000	2021-05-18T22:17:57:958
2670501,000000	2021-05-18T22:17:57:996
2671203,000000	2021-05-18T22:17:58:37
2672268,000000	2021-05-18T22:17:58:77
2672595,000000	2021-05-18T22:17:58:118
2674868,000000	2021-05-18T22:17:58:167
2676229,000000	2021-05-18T22:17:58:198
2676529,000000	2021-05-18T22:17:58:237
2674972,000000	2021-05-18T22:17:58:279
2671190,000000	2021-05-18T22:17:58:317
2665555,000000	2021-05-18T22:17:58:358
2662171,000000	2021-05-18T22:17:58:396
2659619,000000	2021-05-18T22:17:58:439
2657880,000000	2021-05-18T22:17:58:476
2657295,000000	2021-05-18T22:17:58:519
2657568,000000	2021-05-18T22:17:58:557
2655298,000000	2021-05-18T22:17:58:598
2654183,000000	2021-05-18T22:17:58:638
2654068,000000	2021-05-18T22:17:58:679
2656834,000000	2021-05-18T22:17:58:717
2656162,000000	2021-05-18T22:17:58:759
2656785,000000	2021-05-18T22:17:58:797
2657797,000000	2021-05-18T22:17:58:839
2658815,000000	2021-05-18T22:17:58:878
2659972,000000	2021-05-18T22:17:58:919
2662486,000000	2021-05-18T22:17:58:957
2662077,000000	2021-05-18T22:17:58:999
2659911,000000	2021-05-18T22:17:59:37
2656568,000000	2021-05-18T22:17:59:79
2650594,000000	2021-05-18T22:17:59:117
2647231,000000	2021-05-18T22:17:59:159
2644610,000000	2021-05-18T22:17:59:197
2644611,000000	2021-05-18T22:17:59:239
2643210,000000	2021-05-18T22:17:59:278
2643771,000000	2021-05-18T22:17:59:320
2641318,000000	2021-05-18T22:17:59:358
2640537,000000	2021-05-18T22:17:59:400
2640776,000000	2021-05-18T22:17:59:438
2641429,000000	2021-05-18T22:17:59:480
2640490,000000	2021-05-18T22:17:59:517
2639587,000000	2021-05-18T22:17:59:560
2642064,000000	2021-05-18T22:17:59:598
2642790,000000	2021-05-18T22:17:59:640
2642399,000000	2021-05-18T22:17:59:678
2643499,000000	2021-05-18T22:17:59:720
2646390,000000	2021-05-18T22:17:59:758
2645893,000000	2021-05-18T22:17:59:800
2643960,000000	2021-05-18T22:17:59:838
2638149,000000	2021-05-18T22:17:59:880
2635035,000000	2021-05-18T22:17:59:918
2631005,000000	2021-05-18T22:17:59:960
2630948,000000	2021-05-18T22:17:59:998
2630306,000000	2021-05-18T22:18:00:40
2629128,000000	2021-05-18T22:18:00:79
2628170,000000	2021-05-18T22:18:00:120
2627115,000000	2021-05-18T22:18:00:158
2627725,000000	2021-05-18T22:18:00:201
2626686,000000	2021-05-18T22:18:00:249
2627232,000000	2021-05-18T22:18:00:281
2629162,000000	2021-05-18T22:18:00:319
2629589,000000	2021-05-18T22:18:00:360
2631469,000000	2021-05-18T22:18:00:399
2632957,000000	2021-05-18T22:18:00:441
2633530,000000	2021-05-18T22:18:00:479
2635472,000000	2021-05-18T22:18:00:520
2636171,000000	2021-05-18T22:18:00:559
2633459,000000	2021-05-18T22:18:00:600
2630960,000000	2021-05-18T22:18:00:639
2626769,000000	2021-05-18T22:18:00:680
2626206,000000	2021-05-18T22:18:00:719
2624763,000000	2021-05-18T22:18:00:762
2625402,000000	2021-05-18T22:18:00:799
2625569,000000	2021-05-18T22:18:00:840
2625399,000000	2021-05-18T22:18:00:879
2626357,000000	2021-05-18T22:18:00:921
2625677,000000	2021-05-18T22:18:00:959
2626898,000000	2021-05-18T22:18:01:0
2627774,000000	2021-05-18T22:18:01:39
2631427,000000	2021-05-18T22:18:01:81
2631427,000000	2021-05-18T22:18:01:119
2632886,000000	2021-05-18T22:18:01:165
2635022,000000	2021-05-18T22:18:01:198
2639157,000000	2021-05-18T22:18:01:242
2640130,000000	2021-05-18T22:18:01:281
2635666,000000	2021-05-18T22:18:01:321
2633363,000000	2021-05-18T22:18:01:361
2629728,000000	2021-05-18T22:18:01:401
2628437,000000	2021-05-18T22:18:01:441
2629627,000000	2021-05-18T22:18:01:481
2629067,000000	2021-05-18T22:18:01:521
2629381,000000	2021-05-18T22:18:01:561
2629122,000000	2021-05-18T22:18:01:601
2630015,000000	2021-05-18T22:18:01:642
2631095,000000	2021-05-18T22:18:01:680
2631777,000000	2021-05-18T22:18:01:722
2631992,000000	2021-05-18T22:18:01:761
2634737,000000	2021-05-18T22:18:01:801
2635266,000000	2021-05-18T22:18:01:841
2636921,000000	2021-05-18T22:18:01:882
2639036,000000	2021-05-18T22:18:01:921
2642204,000000	2021-05-18T22:18:01:962
2642878,000000	2021-05-18T22:18:02:1
2642164,000000	2021-05-18T22:18:02:42
2640147,000000	2021-05-18T22:18:02:80
2635234,000000	2021-05-18T22:18:02:121
2632998,000000	2021-05-18T22:18:02:160
2633662,000000	2021-05-18T22:18:02:205
2632362,000000	2021-05-18T22:18:02:241
2634312,000000	2021-05-18T22:18:02:282
2633496,000000	2021-05-18T22:18:02:321
2633634,000000	2021-05-18T22:18:02:361
2633565,000000	2021-05-18T22:18:02:401
2634320,000000	2021-05-18T22:18:02:442
2636651,000000	2021-05-18T22:18:02:481
2636719,000000	2021-05-18T22:18:02:521
2638433,000000	2021-05-18T22:18:02:561
2641550,000000	2021-05-18T22:18:02:602
