light_intensity	ts
1378554,000000	2021-05-15T14:31:44:364
1378467,000000	2021-05-15T14:31:44:405
1374589,000000	2021-05-15T14:31:44:444
1365512,000000	2021-05-15T14:31:44:484
1360525,000000	2021-05-15T14:31:44:524
1361031,000000	2021-05-15T14:31:44:564
1365143,000000	2021-05-15T14:31:44:604
1368774,000000	2021-05-15T14:31:44:644
1367365,000000	2021-05-15T14:31:44:684
1364666,000000	2021-05-15T14:31:44:725
1371007,000000	2021-05-15T14:31:44:764
1363633,000000	2021-05-15T14:31:44:805
1351781,000000	2021-05-15T14:31:44:845
1362464,000000	2021-05-15T14:31:44:886
1386972,000000	2021-05-15T14:31:44:924
1417545,000000	2021-05-15T14:31:44:965
1433106,000000	2021-05-15T14:31:45:5
1445961,000000	2021-05-15T14:31:45:45
1459534,000000	2021-05-15T14:31:45:85
1469363,000000	2021-05-15T14:31:45:125
1470453,000000	2021-05-15T14:31:45:165
1471327,000000	2021-05-15T14:31:45:205
1476618,000000	2021-05-15T14:31:45:244
1486967,000000	2021-05-15T14:31:45:286
1509352,000000	2021-05-15T14:31:45:325
1536817,000000	2021-05-15T14:31:45:366
1554145,000000	2021-05-15T14:31:45:405
1573685,000000	2021-05-15T14:31:45:446
1588191,000000	2021-05-15T14:31:45:485
1595005,000000	2021-05-15T14:31:45:526
1601553,000000	2021-05-15T14:31:45:565
1614695,000000	2021-05-15T14:31:45:605
1643604,000000	2021-05-15T14:31:45:645
1688941,000000	2021-05-15T14:31:45:686
1771219,000000	2021-05-15T14:31:45:725
1836600,000000	2021-05-15T14:31:45:766
1875723,000000	2021-05-15T14:31:45:852
1904379,000000	2021-05-15T14:31:45:854
1924822,000000	2021-05-15T14:31:45:955
1930386,000000	2021-05-15T14:31:45:977
1937625,000000	2021-05-15T14:31:45:983
1965863,000000	2021-05-15T14:31:46:5
2002556,000000	2021-05-15T14:31:46:66
2025249,000000	2021-05-15T14:31:46:100
2041621,000000	2021-05-15T14:31:46:128
2058516,000000	2021-05-15T14:31:46:166
2067304,000000	2021-05-15T14:31:46:207
2066387,000000	2021-05-15T14:31:46:246
2072078,000000	2021-05-15T14:31:46:284
2083227,000000	2021-05-15T14:31:46:325
2098883,000000	2021-05-15T14:31:46:365
2114182,000000	2021-05-15T14:31:46:411
2131338,000000	2021-05-15T14:31:46:444
2144071,000000	2021-05-15T14:31:46:484
2156346,000000	2021-05-15T14:31:46:522
2160301,000000	2021-05-15T14:31:46:563
2157680,000000	2021-05-15T14:31:46:605
2156730,000000	2021-05-15T14:31:46:644
2160994,000000	2021-05-15T14:31:46:684
2169703,000000	2021-05-15T14:31:46:730
2180684,000000	2021-05-15T14:31:46:777
2189675,000000	2021-05-15T14:31:46:826
2195969,000000	2021-05-15T14:31:46:861
2192617,000000	2021-05-15T14:31:46:900
2182180,000000	2021-05-15T14:31:46:923
2165781,000000	2021-05-15T14:31:46:968
2154253,000000	2021-05-15T14:31:47:13
2151360,000000	2021-05-15T14:31:47:47
2154618,000000	2021-05-15T14:31:47:93
2159072,000000	2021-05-15T14:31:47:128
2163967,000000	2021-05-15T14:31:47:164
2167271,000000	2021-05-15T14:31:47:224
2174196,000000	2021-05-15T14:31:47:246
2165390,000000	2021-05-15T14:31:47:289
2151061,000000	2021-05-15T14:31:47:326
2143728,000000	2021-05-15T14:31:47:367
2143855,000000	2021-05-15T14:31:47:409
2148813,000000	2021-05-15T14:31:47:449
2153299,000000	2021-05-15T14:31:47:488
2155155,000000	2021-05-15T14:31:47:527
2155286,000000	2021-05-15T14:31:47:570
2152201,000000	2021-05-15T14:31:47:609
2136890,000000	2021-05-15T14:31:47:648
2122844,000000	2021-05-15T14:31:47:690
2116210,000000	2021-05-15T14:31:47:728
2116657,000000	2021-05-15T14:31:47:771
2122066,000000	2021-05-15T14:31:47:812
2126321,000000	2021-05-15T14:31:47:849
2129321,000000	2021-05-15T14:31:47:891
2132610,000000	2021-05-15T14:31:47:929
2130780,000000	2021-05-15T14:31:47:968
2116915,000000	2021-05-15T14:31:48:9
2105478,000000	2021-05-15T14:31:48:50
2102491,000000	2021-05-15T14:31:48:90
2106801,000000	2021-05-15T14:31:48:128
2109674,000000	2021-05-15T14:31:48:168
2099364,000000	2021-05-15T14:31:48:210
2088612,000000	2021-05-15T14:31:48:251
2083834,000000	2021-05-15T14:31:48:290
2079505,000000	2021-05-15T14:31:48:330
2069648,000000	2021-05-15T14:31:48:366
2063536,000000	2021-05-15T14:31:48:409
2058638,000000	2021-05-15T14:31:48:447
2055463,000000	2021-05-15T14:31:48:492
2055547,000000	2021-05-15T14:31:48:529
2058265,000000	2021-05-15T14:31:48:567
2060034,000000	2021-05-15T14:31:48:612
2063779,000000	2021-05-15T14:31:48:650
2059272,000000	2021-05-15T14:31:48:691
2048920,000000	2021-05-15T14:31:48:732
2042471,000000	2021-05-15T14:31:48:768
2045265,000000	2021-05-15T14:31:48:821
2053198,000000	2021-05-15T14:31:48:852
2061731,000000	2021-05-15T14:31:48:890
2068315,000000	2021-05-15T14:31:48:929
2074450,000000	2021-05-15T14:31:48:969
2081402,000000	2021-05-15T14:31:49:10
2080227,000000	2021-05-15T14:31:49:50
2068560,000000	2021-05-15T14:31:49:97
2064895,000000	2021-05-15T14:31:49:129
2073734,000000	2021-05-15T14:31:49:169
2095017,000000	2021-05-15T14:31:49:211
2107895,000000	2021-05-15T14:31:49:248
2063745,000000	2021-05-15T14:31:49:290
2009252,000000	2021-05-15T14:31:49:326
1957436,000000	2021-05-15T14:31:49:373
1918860,000000	2021-05-15T14:31:49:410
1884925,000000	2021-05-15T14:31:49:456
1873333,000000	2021-05-15T14:31:49:492
1891473,000000	2021-05-15T14:31:49:530
1931401,000000	2021-05-15T14:31:49:570
1975549,000000	2021-05-15T14:31:49:612
2043394,000000	2021-05-15T14:31:49:650
2097190,000000	2021-05-15T14:31:49:693
2130768,000000	2021-05-15T14:31:49:728
2147156,000000	2021-05-15T14:31:49:770
2150367,000000	2021-05-15T14:31:49:809
2163752,000000	2021-05-15T14:31:49:852
2190998,000000	2021-05-15T14:31:49:893
2222650,000000	2021-05-15T14:31:49:932
2250783,000000	2021-05-15T14:31:49:969
2270456,000000	2021-05-15T14:31:50:10
2281699,000000	2021-05-15T14:31:50:47
2286389,000000	2021-05-15T14:31:50:94
2272350,000000	2021-05-15T14:31:50:130
2253285,000000	2021-05-15T14:31:50:170
2242974,000000	2021-05-15T14:31:50:214
2241913,000000	2021-05-15T14:31:50:251
2247296,000000	2021-05-15T14:31:50:294
2252954,000000	2021-05-15T14:31:50:329
2255526,000000	2021-05-15T14:31:50:370
2256859,000000	2021-05-15T14:31:50:410
2254800,000000	2021-05-15T14:31:50:451
2238926,000000	2021-05-15T14:31:50:496
2221041,000000	2021-05-15T14:31:51:335
2210945,000000	2021-05-15T14:31:51:337
2208973,000000	2021-05-15T14:31:51:351
2210279,000000	2021-05-15T14:31:51:360
2209331,000000	2021-05-15T14:31:51:363
2204502,000000	2021-05-15T14:31:51:366
2198116,000000	2021-05-15T14:31:51:370
2183648,000000	2021-05-15T14:31:51:374
2152804,000000	2021-05-15T14:31:51:377
2125810,000000	2021-05-15T14:31:51:379
2108992,000000	2021-05-15T14:31:51:382
2103685,000000	2021-05-15T14:31:51:386
2101302,000000	2021-05-15T14:31:51:389
2096743,000000	2021-05-15T14:31:51:391
2094104,000000	2021-05-15T14:31:51:394
2092854,000000	2021-05-15T14:31:51:396
2078981,000000	2021-05-15T14:31:51:400
2051841,000000	2021-05-15T14:31:51:402
2030141,000000	2021-05-15T14:31:51:406
2019801,000000	2021-05-15T14:31:51:412
2020233,000000	2021-05-15T14:31:51:416
2022959,000000	2021-05-15T14:31:51:421
2022840,000000	2021-05-15T14:31:51:424
2021140,000000	2021-05-15T14:31:51:453
2019643,000000	2021-05-15T14:31:51:494
2002643,000000	2021-05-15T14:31:51:532
1976227,000000	2021-05-15T14:31:51:571
1956109,000000	2021-05-15T14:31:51:613
1947538,000000	2021-05-15T14:31:51:653
1946685,000000	2021-05-15T14:31:51:692
1947691,000000	2021-05-15T14:31:51:731
1945297,000000	2021-05-15T14:31:51:773
1943931,000000	2021-05-15T14:31:51:812
1942278,000000	2021-05-15T14:31:51:852
1927577,000000	2021-05-15T14:31:51:891
1906068,000000	2021-05-15T14:31:51:932
1889930,000000	2021-05-15T14:31:51:971
1885092,000000	2021-05-15T14:31:52:15
1887081,000000	2021-05-15T14:31:52:51
1889898,000000	2021-05-15T14:31:52:92
1890072,000000	2021-05-15T14:31:52:130
1889535,000000	2021-05-15T14:31:52:172
1890784,000000	2021-05-15T14:31:52:212
1878461,000000	2021-05-15T14:31:52:252
1857630,000000	2021-05-15T14:31:52:292
1843522,000000	2021-05-15T14:31:52:332
1841028,000000	2021-05-15T14:31:52:372
1843161,000000	2021-05-15T14:31:52:413
1846805,000000	2021-05-15T14:31:52:452
1848001,000000	2021-05-15T14:31:52:492
1849076,000000	2021-05-15T14:31:52:532
1850999,000000	2021-05-15T14:31:52:573
1840849,000000	2021-05-15T14:31:52:612
1821385,000000	2021-05-15T14:31:52:653
1806557,000000	2021-05-15T14:31:52:692
1802306,000000	2021-05-15T14:31:52:733
1804297,000000	2021-05-15T14:31:52:772
1808275,000000	2021-05-15T14:31:52:813
1809435,000000	2021-05-15T14:31:52:853
1809385,000000	2021-05-15T14:31:52:893
1810751,000000	2021-05-15T14:31:52:932
1801822,000000	2021-05-15T14:31:52:973
1783426,000000	2021-05-15T14:31:53:18
1771406,000000	2021-05-15T14:31:53:53
1770695,000000	2021-05-15T14:31:53:93
1775949,000000	2021-05-15T14:31:53:145
1781056,000000	2021-05-15T14:31:53:172
1784835,000000	2021-05-15T14:31:53:213
1787622,000000	2021-05-15T14:31:53:252
1792261,000000	2021-05-15T14:31:53:309
1785641,000000	2021-05-15T14:31:53:333
1769864,000000	2021-05-15T14:31:53:373
1758299,000000	2021-05-15T14:31:53:413
1757969,000000	2021-05-15T14:31:53:454
1764643,000000	2021-05-15T14:31:53:493
1772508,000000	2021-05-15T14:31:53:534
1778105,000000	2021-05-15T14:31:53:573
1780743,000000	2021-05-15T14:31:53:614
1785010,000000	2021-05-15T14:31:53:653
1782147,000000	2021-05-15T14:31:53:694
1767414,000000	2021-05-15T14:31:53:733
1756198,000000	2021-05-15T14:31:53:774
1755370,000000	2021-05-15T14:31:53:813
1762002,000000	2021-05-15T14:31:53:854
1771096,000000	2021-05-15T14:31:53:894
1777928,000000	2021-05-15T14:31:53:934
1782360,000000	2021-05-15T14:31:53:973
1787119,000000	2021-05-15T14:31:54:14
1789658,000000	2021-05-15T14:31:54:53
1778695,000000	2021-05-15T14:31:54:94
1766577,000000	2021-05-15T14:31:54:133
1764041,000000	2021-05-15T14:31:54:180
1770837,000000	2021-05-15T14:31:54:218
1779533,000000	2021-05-15T14:31:54:253
1788413,000000	2021-05-15T14:31:54:294
1793045,000000	2021-05-15T14:31:54:333
1798380,000000	2021-05-15T14:31:54:373
1803418,000000	2021-05-15T14:31:54:414
1797568,000000	2021-05-15T14:31:54:453
1786782,000000	2021-05-15T14:31:54:495
1780869,000000	2021-05-15T14:31:54:534
1782596,000000	2021-05-15T14:31:54:574
1791203,000000	2021-05-15T14:31:54:614
1799138,000000	2021-05-15T14:31:54:654
1804558,000000	2021-05-15T14:31:54:695
1808201,000000	2021-05-15T14:31:54:734
1814349,000000	2021-05-15T14:31:54:774
1813272,000000	2021-05-15T14:31:54:815
1801249,000000	2021-05-15T14:31:54:854
1792474,000000	2021-05-15T14:31:54:895
1792191,000000	2021-05-15T14:31:54:934
1802111,000000	2021-05-15T14:31:54:975
1811943,000000	2021-05-15T14:31:55:15
1821553,000000	2021-05-15T14:31:55:55
1830125,000000	2021-05-15T14:31:55:95
1839626,000000	2021-05-15T14:31:55:135
1855146,000000	2021-05-15T14:31:55:175
1867270,000000	2021-05-15T14:31:55:215
1894038,000000	2021-05-15T14:31:55:254
1946208,000000	2021-05-15T14:31:55:296
2014994,000000	2021-05-15T14:31:55:335
2100788,000000	2021-05-15T14:31:55:375
2198516,000000	2021-05-15T14:31:55:415
2281178,000000	2021-05-15T14:31:55:455
2350808,000000	2021-05-15T14:31:55:496
2407368,000000	2021-05-15T14:31:55:536
2447028,000000	2021-05-15T14:31:55:575
2465275,000000	2021-05-15T14:31:55:616
2485698,000000	2021-05-15T14:31:55:655
2509802,000000	2021-05-15T14:31:55:696
2544653,000000	2021-05-15T14:31:55:735
2565190,000000	2021-05-15T14:31:55:776
2587809,000000	2021-05-15T14:31:55:878
2576038,000000	2021-05-15T14:31:55:896
2529402,000000	2021-05-15T14:31:55:944
2482812,000000	2021-05-15T14:31:56:1
2454738,000000	2021-05-15T14:31:56:9
2534953,000000	2021-05-15T14:31:56:25
2582636,000000	2021-05-15T14:31:56:52
2613743,000000	2021-05-15T14:31:56:96
2642874,000000	2021-05-15T14:31:56:133
2666518,000000	2021-05-15T14:31:56:175
2684260,000000	2021-05-15T14:31:56:216
2708338,000000	2021-05-15T14:31:56:255
2753036,000000	2021-05-15T14:31:56:296
2777386,000000	2021-05-15T14:31:56:345
2787982,000000	2021-05-15T14:31:56:373
2801341,000000	2021-05-15T14:31:56:414
2811282,000000	2021-05-15T14:31:56:456
2827741,000000	2021-05-15T14:31:56:495
2837746,000000	2021-05-15T14:31:56:534
2837738,000000	2021-05-15T14:31:56:575
2832836,000000	2021-05-15T14:31:56:614
2833577,000000	2021-05-15T14:31:56:655
2825504,000000	2021-05-15T14:31:56:695
2829708,000000	2021-05-15T14:31:56:733
2841407,000000	2021-05-15T14:31:56:777
2857209,000000	2021-05-15T14:31:56:815
2876160,000000	2021-05-15T14:31:56:856
2893163,000000	2021-05-15T14:31:56:898
2910031,000000	2021-05-15T14:31:56:937
2923866,000000	2021-05-15T14:31:56:975
2925993,000000	2021-05-15T14:31:57:14
2921247,000000	2021-05-15T14:31:57:54
2899590,000000	2021-05-15T14:31:57:96
2880655,000000	2021-05-15T14:31:57:136
2872366,000000	2021-05-15T14:31:57:174
2870515,000000	2021-05-15T14:31:57:213
2870272,000000	2021-05-15T14:31:57:259
2865296,000000	2021-05-15T14:31:57:295
2865744,000000	2021-05-15T14:31:57:335
2873584,000000	2021-05-15T14:31:57:375
