x,y,z
0.086142,-0.014357,10.037891
-0.007178,-0.007178,10.018748
0.043071,0.009571,9.978069999999999
0.007178,-0.011964,9.990034
0.07657,-0.047856,9.999605
0.011964,-0.035892,10.023535
0.038285,-0.011964,10.054641
0.057428,-0.045464,10.049855
0.062213,0.007178,9.954143
0.055035,-0.038285,10.009177000000001
0.057428,-0.011964,9.994821
0.062213,0.019143,9.973285
0.059821000000000006,-0.07657,10.001998
-0.023928,0.019143,10.006784
0.052641999999999994,0.028714,10.040283
-0.028714,-0.01675,10.042676
-0.045464,-0.050249,9.992428
0.019143,-0.040678,10.011569
0.023928,-0.01675,9.980463
0.014357,-0.019143,9.997212
0.031107,-0.023928,10.018748
0.124427,-0.057428,10.004392
-0.004786,-0.07657,10.033106
-0.004786,0.021535,10.028319
0.031107,-0.040678,10.080962
-0.009571,-0.10289100000000001,10.028319
0.057428,0.009571,10.061819
0.047856,-0.031107,9.98525
0.011964,0.040678,10.030712
0.069392,-0.011964,10.025927000000001
0.052641999999999994,-0.047856,10.013963
0.011964,-0.038285,10.006784
0.095713,0.019143,10.025927000000001
0.055035,-0.011964,10.023535
0.023928,-0.0335,10.013963
0.100499,0.026320999999999997,10.042676
0.019143,-0.004786,10.035499
0.023928,-0.009571,10.018748
0.081356,-0.038285,10.025927000000001
-0.011964,-0.035892,9.994821
0.004786,0.021535,10.013963
-0.026320999999999997,0.023928,10.040283
0.0335,0.01675,10.047462
0.0335,-0.040678,9.992428
0.040678,0.007178,9.992428
-0.014357,0.038285,10.068997
0.031107,-0.026320999999999997,10.023535
0.040678,-0.088534,10.042676
0.031107,-0.011964,10.064213
0.035892,0.002393,10.066606
0.028714,-0.095713,10.011569
0.028714,-0.014357,10.021141
0.028714,-0.004786,10.009177000000001
0.0335,0.0335,10.042676
0.066999,-0.045464,10.011569
0.014357,-0.050249,10.042676
0.071785,-0.002393,9.987641
0.088534,0.004786,10.001998
0.059821000000000006,-0.002393,10.040283
0.038285,-0.057428,10.013963
0.055035,0.023928,9.978069999999999
0.055035,-0.026320999999999997,10.011569
0.004786,-0.040678,10.035499
0.01675,0.014357,9.987641
0.071785,0.009571,10.028319
-0.023928,-0.031107,10.023535
0.07657,0.002393,9.956534
0.078963,0.007178,9.970891
0.057428,-0.059821000000000006,10.023535
0.050249,-0.074178,9.980463
-0.002393,-0.026320999999999997,9.992428
0.050249,0.002393,10.028319
0.055035,-0.040678,10.009177000000001
0.11007,0.014357,9.966106
0.052641999999999994,-0.038285,9.978069999999999
0.019143,-0.040678,9.990034
0.007178,-0.028714,10.030712
0.090927,-0.023928,9.978069999999999
0.004786,-0.038285,9.980463
0.031107,-0.021535,9.98525
0.009571,0.043071,10.001998
0.071785,-0.050249,10.042676
0.028714,0.0335,9.98525
0.052641999999999994,-0.045464,10.037891
0.062213,0.009571,10.011569
0.011964,0.004786,10.004392
0.011964,-0.086142,10.035499
0.069392,-0.023928,10.013963
0.035892,0.014357,10.016356
0.0335,-0.011964,9.970891
0.0335,-0.026320999999999997,10.073784
-0.007178,-0.007178,9.990034
0.028714,-0.011964,10.018748
0.088534,-0.023928,10.021141
0.038285,0.021535,9.997212
0.035892,-0.038285,10.025927000000001
0.014357,0.014357,10.045069999999999
0.014357,0.014357,9.992428
0.059821000000000006,0.021535,9.98525
0.050249,-0.052641999999999994,9.937392
-0.007178,-0.002393,9.970891
0.026320999999999997,-0.011964,9.987641
0.026320999999999997,-0.057428,9.999605
0.028714,-0.009571,10.018748
0.004786,-0.10289100000000001,9.923036
0.07657,-0.004786,10.033106
0.031107,0.004786,10.013963
0.026320999999999997,-0.052641999999999994,10.004392
-0.035892,0.009571,10.006784
0.071785,-0.004786,9.980463
0.01675,0.0335,10.011569
0.031107,-0.035892,9.990034
0.059821000000000006,-0.002393,9.98525
0.090927,-0.002393,10.011569
0.07657,-0.009571,9.963714
0.028714,0.002393,10.001998
0.023928,-0.021535,10.054641
0.071785,-0.023928,9.927821
0.031107,-0.019143,10.021141
0.0335,-0.01675,9.994821
0.019143,0.002393,9.990034
0.074178,0.004786,9.990034
0.031107,-0.009571,10.004392
0.031107,0.007178,10.042676
0.026320999999999997,-0.028714,9.999605
0.07657,-0.028714,10.025927000000001
0.083749,-0.078963,10.047462
0.047856,-0.062213,9.980463
0.045464,0.007178,9.997212
0.01675,-0.047856,9.997212
0.0335,-0.023928,10.001998
0.0335,-0.026320999999999997,10.033106
0.009571,-0.014357,10.006784
0.050249,-0.01675,9.992428
0.050249,0.035892,10.001998
-0.007178,-0.090927,10.001998
0.045464,-0.023928,9.978069999999999
-0.004786,-0.011964,10.009177000000001
0.086142,-0.069392,9.997212
0.0335,-0.057428,9.970891
0.10289100000000001,-0.021535,10.004392
0.011964,-0.009571,10.004392
0.009571,0.028714,10.025927000000001
-0.002393,-0.11246300000000001,9.992428
0.014357,-0.078963,9.978069999999999
-0.019143,-0.086142,9.999605
0.011964,-0.002393,10.068997
0.019143,-0.011964,9.994821
0.062213,-0.040678,10.004392
0.043071,-0.040678,10.013963
0.035892,0.004786,9.973285
-0.004786,-0.023928,9.968499000000001
0.0335,-0.019143,10.013963
0.047856,-0.004786,10.052249
0.035892,-0.002393,10.049855
-0.002393,0.01675,10.025927000000001
0.011964,-0.038285,10.057034
-0.038285,-0.052641999999999994,10.033106
0.023928,-0.043071,10.018748
0.064606,0.004786,10.025927000000001
0.059821000000000006,-0.004786,10.013963
0.10528399999999999,-0.021535,10.013963
0.0335,-0.0335,9.992428
0.0335,-0.055035,10.033106
-0.004786,-0.047856,10.011569
0.014357,0.007178,10.009177000000001
0.050249,-0.028714,10.035499
-0.023928,0.031107,10.059426
0.031107,0.01675,10.006784
0.047856,-0.050249,10.016356
0.035892,-0.007178,10.028319
0.0335,0.035892,9.975677000000001
0.055035,-0.057428,10.047462
0.002393,-0.026320999999999997,9.994821
0.01675,0.023928,10.025927000000001
0.047856,-0.045464,10.016356
0.01675,-0.021535,9.999605
0.026320999999999997,-0.007178,10.054641
0.071785,-0.004786,10.018748
0.09332,0.014357,10.042676
0.043071,0.014357,9.999605
0.009571,-0.035892,10.033106
0.045464,0.004786,9.994821
0.023928,0.014357,10.001998
0.038285,0.045464,10.001998
0.011964,-0.038285,10.004392
0.019143,-0.023928,10.006784
0.038285,-0.0335,9.987641
0.038285,-0.007178,10.042676
0.050249,0.004786,10.037891
0.026320999999999997,-0.035892,10.068997
0.043071,-0.035892,10.013963
0.021535,-0.004786,10.023535
0.040678,0.023928,10.030712
0.052641999999999994,0.023928,10.042676
0.028714,-0.052641999999999994,10.030712
0.047856,-0.01675,10.011569
0.038285,-0.057428,9.98525
0.021535,-0.043071,10.045069999999999
0.074178,-0.055035,10.054641
0.021535,0.011964,10.011569
0.057428,-0.019143,10.006784
0.052641999999999994,0.028714,10.028319
0.090927,-0.040678,9.992428
0.055035,-0.023928,10.030712
0.038285,-0.043071,10.040283
0.009571,-0.014357,10.021141
0.07657,-0.019143,10.013963
0.081356,-0.047856,10.037891
0.062213,0.059821000000000006,10.037891
0.021535,-0.040678,10.004392
-0.009571,0.004786,10.018748
0.052641999999999994,-0.035892,9.987641
0.007178,-0.035892,10.040283
-0.007178,-0.007178,10.066606
0.066999,-0.074178,10.016356
0.057428,0.021535,9.992428
0.100499,-0.011964,10.037891
0.052641999999999994,0.028714,10.040283
0.007178,-0.064606,10.023535
0.071785,-0.004786,9.994821
0.081356,-0.114855,10.047462
0.081356,-0.043071,10.035499
0.062213,-0.050249,10.047462
0.01675,-0.055035,10.068997
0.090927,0.026320999999999997,9.999605
-0.007178,-0.047856,10.100104
0.052641999999999994,-0.062213,10.025927000000001
0.028714,-0.021535,10.078569
0.12203399999999999,-0.052641999999999994,10.07139
0.069392,0.002393,10.023535
-0.004786,-0.014357,10.025927000000001
0.023928,0.014357,10.023535
0.083749,-0.064606,10.052249
0.057428,0.019143,10.040283
0.057428,-0.040678,9.990034
-0.052641999999999994,-0.040678,10.033106
0.069392,0.023928,10.030712
0.031107,-0.064606,10.030712
0.021535,-0.064606,10.061819
0.059821000000000006,0.021535,10.009177000000001
0.09332,0.014357,10.045069999999999
0.062213,0.014357,10.042676
0.043071,0.007178,10.006784
0.069392,0.007178,10.054641
0.055035,-0.028714,10.011569
0.055035,-0.021535,10.068997
0.021535,-0.038285,10.030712
0.052641999999999994,0.026320999999999997,10.030712
0.019143,-0.021535,10.064213
0.059821000000000006,0.019143,10.073784
0.059821000000000006,0.021535,10.052249
0.057428,-0.083749,9.999605
0.01675,-0.019143,10.07139
0.0335,-0.021535,9.987641
0.098106,-0.043071,10.028319
0.002393,-0.014357,10.061819
-0.004786,-0.002393,9.975677000000001
0.0335,-0.071785,10.030712
-0.0335,-0.0335,10.021141
0.050249,-0.01675,10.013963
0.071785,-0.002393,10.013963
-0.014357,-0.083749,10.054641
0.081356,0.014357,10.030712
0.002393,0.047856,10.095319
0.014357,-0.047856,10.028319
0.071785,-0.014357,10.037891
0.004786,0.0335,9.946963
0.01675,-0.021535,10.006784
0.114855,-0.038285,10.047462
0.004786,-0.066999,10.035499
0.086142,0.002393,10.021141
0.064606,-0.007178,10.080962
0.043071,0.011964,9.999605
0.038285,-0.052641999999999994,10.042676
-0.009571,-0.040678,10.057034
0.062213,0.026320999999999997,10.033106
0.10289100000000001,-0.050249,9.980463
0.045464,-0.023928,10.016356
0.081356,-0.023928,9.994821
-0.014357,-0.021535,10.025927000000001
0.052641999999999994,-0.069392,10.054641
0.052641999999999994,0.004786,10.059426
0.055035,-0.055035,9.990034
0.028714,0.028714,10.030712
0.028714,-0.01675,10.028319
0.045464,-0.01675,10.025927000000001
0.004786,-0.023928,10.018748
0.043071,-0.047856,10.049855
0.052641999999999994,0.038285,10.059426
0.107677,-0.052641999999999994,10.021141
0.040678,0.009571,10.047462
-0.028714,0.021535,10.035499
0.014357,-0.069392,10.033106
0.057428,-0.014357,10.061819
0.052641999999999994,-0.07657,10.049855
0.01675,-0.07657,9.961319999999999
0.07657,-0.043071,9.992428
0.086142,-0.057428,10.013963
0.078963,-0.043071,10.076177000000001
0.01675,-0.062213,10.042676
0.086142,-0.019143,9.980463
0.045464,0.01675,10.025927000000001
0.031107,-0.10528399999999999,9.999605
0.055035,0.045464,10.057034
-0.028714,0.040678,10.054641
0.040678,-0.019143,10.045069999999999
0.045464,0.043071,10.033106
0.062213,-0.019143,9.990034
0.011964,0.004786,10.006784
0.069392,-0.01675,10.023535
-0.052641999999999994,0.002393,10.049855
-0.014357,-0.023928,10.004392
0.07657,0.011964,10.078569
0.031107,0.011964,10.052249
0.09332,-0.059821000000000006,9.973285
-0.021535,0.01675,10.023535
0.055035,-0.043071,10.011569
0.021535,-0.031107,10.042676
0.074178,0.026320999999999997,10.042676
0.066999,-0.035892,10.040283
-0.055035,-0.002393,10.030712
0.019143,-0.031107,10.078569
0.019143,-0.071785,10.025927000000001
0.066999,-0.009571,9.992428
-0.002393,-0.052641999999999994,10.001998
0.047856,0.011964,10.061819
0.035892,-0.038285,10.021141
0.074178,-0.026320999999999997,10.001998
0.066999,-0.019143,10.040283
0.055035,-0.01675,10.004392
-0.021535,0.014357,10.013963
0.038285,-0.019143,10.001998
0.028714,-0.052641999999999994,9.982857000000001
0.074178,-0.050249,10.068997
0.019143,-0.057428,10.054641
0.052641999999999994,-0.01675,10.052249
0.064606,0.035892,10.033106
0.028714,-0.002393,10.076177000000001
-0.0335,-0.052641999999999994,10.054641
0.021535,-0.083749,10.040283
0.059821000000000006,0.009571,10.023535
0.0335,-0.01675,10.028319
0.055035,-0.057428,10.047462
0.021535,-0.031107,10.004392
0.009571,-0.035892,10.042676
0.062213,0.031107,10.028319
0.078963,0.028714,10.042676
0.028714,-0.023928,10.049855
0.035892,-0.0335,10.004392
0.062213,-0.055035,9.961319999999999
0.11007,-0.023928,10.040283
0.081356,0.019143,9.970891
0.002393,-0.026320999999999997,10.045069999999999
0.026320999999999997,-0.021535,10.001998
-0.01675,-0.062213,10.025927000000001
-0.004786,-0.057428,10.004392
0.090927,-0.059821000000000006,10.013963
0.040678,-0.019143,10.009177000000001
0.007178,-0.059821000000000006,10.078569
0.023928,0.011964,9.999605
0.01675,0.045464,10.030712
0.043071,-0.021535,9.975677000000001
-0.026320999999999997,-0.011964,10.035499
0.11246300000000001,-0.050249,10.011569
0.047856,-0.064606,10.004392
0.007178,-0.004786,10.047462
0.095713,-0.045464,10.057034
0.081356,-0.040678,10.045069999999999
0.064606,-0.026320999999999997,10.057034
0.078963,0.007178,10.021141
0.026320999999999997,-0.023928,10.049855
0.081356,-0.050249,10.028319
0.011964,-0.050249,10.001998
0.081356,-0.028714,10.042676
0.043071,-0.028714,9.973285
0.007178,-0.040678,10.037891
0.052641999999999994,-0.088534,10.004392
0.066999,0.052641999999999994,10.049855
0.026320999999999997,-0.004786,10.042676
0.0335,-0.019143,10.035499
0.057428,-0.023928,10.016356
-0.004786,0.052641999999999994,9.997212
0.009571,-0.071785,10.047462
0.071785,-0.052641999999999994,10.035499
0.081356,-0.055035,10.045069999999999
0.014357,-0.028714,10.004392
0.045464,0.066999,10.047462
0.062213,0.019143,10.018748
0.0335,-0.043071,10.013963
0.0335,-0.088534,10.037891
0.040678,-0.086142,10.016356
0.045464,-0.064606,10.021141
-0.004786,0.014357,10.08814
0.026320999999999997,-0.069392,10.057034
0.088534,0.040678,10.028319
0.057428,-0.011964,10.07139
-0.040678,-0.100499,10.08814
0.055035,0.028714,9.980463
0.24406799999999998,0.019143,10.030712
-0.052641999999999994,-0.074178,10.045069999999999
-0.088534,-0.057428,10.121639
0.248854,0.047856,10.011569
-0.141177,-0.043071,10.035499
0.047856,-0.007178,10.021141
0.148355,-0.002393,9.994821
-0.062213,-0.114855,10.001998
0.078963,0.011964,10.021141
0.0335,-0.038285,10.045069999999999
-0.071785,0.028714,10.033106
0.133998,-0.045464,10.021141
0.026320999999999997,0.019143,10.045069999999999
0.0335,-0.014357,10.061819
0.153141,-0.031107,10.021141
-0.059821000000000006,-0.043071,10.040283
-0.045464,0.002393,10.073784
0.124427,-0.028714,10.018748
-0.052641999999999994,-0.026320999999999997,10.004392
0.026320999999999997,-0.038285,10.021141
0.12203399999999999,-0.045464,9.966106
-0.055035,-0.011964,10.045069999999999
0.050249,-0.026320999999999997,10.016356
0.047856,-0.023928,10.040283
0.004786,-0.047856,10.013963
0.086142,0.031107,10.061819
0.062213,0.035892,10.016356
0.031107,-0.038285,10.028319
0.086142,-0.002393,9.978069999999999
-0.045464,-0.028714,10.028319
0.074178,-0.038285,10.066606
0.059821000000000006,-0.01675,10.045069999999999
0.031107,-0.074178,10.030712
0.045464,-0.026320999999999997,10.016356
0.047856,0.007178,10.037891
-0.023928,0.004786,10.013963
0.09332,-0.069392,9.98525
0.081356,-0.031107,10.028319
0.043071,-0.028714,10.042676
0.038285,-0.002393,10.045069999999999
0.026320999999999997,0.040678,9.982857000000001
0.100499,-0.004786,10.052249
0.066999,0.064606,10.009177000000001
0.055035,-0.028714,10.023535
0.098106,-0.059821000000000006,10.001998
-0.062213,-0.066999,10.030712
0.074178,0.050249,10.009177000000001
0.074178,0.004786,10.013963
-0.026320999999999997,-0.0335,10.013963
0.11964100000000001,-0.038285,10.047462
0.014357,0.002393,9.980463
0.031107,-0.045464,10.035499
0.069392,-0.035892,9.994821
0.004786,-0.062213,10.011569
0.035892,-0.038285,10.068997
-0.014357,0.023928,10.023535
0.038285,0.031107,10.028319
0.062213,-0.047856,10.066606
-0.021535,-0.141177,10.035499
-0.011964,-0.088534,9.98525
0.038285,-0.026320999999999997,10.021141
0.043071,0.0335,10.042676
0.021535,-0.023928,10.040283
0.01675,-0.069392,10.016356
0.062213,-0.014357,10.035499
0.01675,-0.050249,10.011569
0.023928,-0.086142,9.994821
0.040678,-0.014357,10.035499
0.031107,0.028714,10.097712
0.09332,0.050249,9.994821
0.050249,-0.004786,10.001998
0.10289100000000001,0.023928,10.001998
-0.028714,-0.021535,10.068997
0.055035,0.035892,9.973285
0.12682000000000002,-0.107677,10.037891
-0.0335,-0.023928,10.064213
0.045464,-0.023928,9.997212
0.004786,-0.028714,10.023535
0.090927,-0.002393,10.023535
0.059821000000000006,0.009571,10.047462
-0.01675,-0.026320999999999997,10.016356
0.035892,0.031107,10.080962
0.028714,-0.040678,9.999605
0.028714,-0.01675,9.978069999999999
0.086142,-0.07657,10.064213
0.028714,-0.0335,10.061819
0.086142,-0.040678,10.049855
0.026320999999999997,-0.009571,10.009177000000001
0.038285,-0.057428,10.042676
0.086142,0.009571,10.068997
-0.009571,0.019143,10.025927000000001
0.062213,0.031107,10.035499
0.052641999999999994,-0.078963,10.042676
0.047856,-0.055035,10.018748
0.040678,-0.007178,10.006784
-0.004786,-0.081356,10.025927000000001
0.050249,0.007178,10.033106
0.023928,-0.047856,10.030712
-0.023928,0.004786,10.011569
0.050249,-0.035892,9.970891
-0.004786,-0.035892,10.004392
0.011964,-0.026320999999999997,10.052249
0.069392,-0.043071,10.011569
0.069392,-0.019143,10.028319
-0.002393,-0.011964,10.030712
0.019143,0.01675,10.052249
0.031107,-0.038285,9.997212
-0.045464,-0.026320999999999997,10.035499
0.074178,-0.021535,10.021141
0.088534,-0.023928,10.018748
0.09332,-0.01675,10.028319
0.023928,-0.062213,10.023535
0.031107,-0.021535,10.066606
-0.004786,-0.002393,10.07139
0.055035,0.050249,10.016356
-0.01675,0.055035,9.992428
-0.004786,-0.009571,10.066606
0.047856,-0.014357,10.028319
0.090927,-0.038285,10.061819
0.059821000000000006,-0.031107,10.023535
0.021535,0.009571,10.021141
-0.035892,0.035892,9.999605
0.043071,-0.071785,10.078569
0.035892,-0.026320999999999997,10.028319
0.038285,-0.031107,9.994821
0.071785,-0.045464,10.028319
0.028714,-0.045464,10.040283
0.107677,-0.019143,10.030712
0.011964,-0.038285,10.013963
0.028714,0.019143,10.061819
0.011964,0.028714,9.982857000000001
0.064606,-0.021535,10.004392
0.035892,-0.023928,9.994821
0.01675,-0.043071,10.018748
0.0335,-0.021535,10.042676
0.023928,-0.045464,10.023535
0.021535,0.011964,9.970891
-0.047856,-0.031107,10.009177000000001
0.028714,-0.028714,10.021141
0.086142,-0.066999,10.025927000000001
0.007178,-0.055035,10.033106
0.12682000000000002,-0.066999,10.054641
0.057428,0.021535,10.018748
0.0335,-0.026320999999999997,10.009177000000001
0.028714,-0.045464,10.037891
0.062213,-0.045464,10.028319
-0.002393,0.007178,10.040283
0.0335,-0.0335,10.054641
0.040678,-0.0335,10.009177000000001
0.062213,-0.026320999999999997,10.035499
0.062213,0.040678,9.978069999999999
0.086142,-0.009571,10.030712
0.007178,-0.007178,10.033106
0.059821000000000006,-0.014357,10.083356
0.055035,-0.009571,9.990034
-0.01675,-0.011964,10.049855
0.026320999999999997,0.031107,10.083356
0.050249,0.007178,10.018748
0.007178,-0.043071,10.025927000000001
0.10528399999999999,0.002393,10.033106
0.050249,-0.019143,9.980463
0.100499,-0.014357,10.001998
0.045464,-0.07657,10.025927000000001
0.059821000000000006,-0.023928,10.078569
0.045464,0.007178,10.061819
0.071785,-0.043071,10.064213
0.035892,-0.062213,9.982857000000001
0.052641999999999994,-0.023928,10.021141
0.023928,-0.059821000000000006,10.004392
0.074178,0.074178,10.018748
0.057428,-0.043071,9.990034
0.028714,-0.035892,10.023535
0.014357,0.002393,10.018748
0.050249,0.011964,9.980463
0.031107,0.011964,10.047462
0.095713,-0.035892,10.061819
-0.01675,-0.031107,10.018748
0.090927,0.021535,10.023535
0.057428,-0.021535,10.030712
0.023928,-0.0335,10.045069999999999
0.009571,-0.031107,10.064213
0.09332,-0.031107,10.061819
0.021535,-0.059821000000000006,10.057034
0.040678,0.026320999999999997,10.047462
0.040678,-0.083749,10.021141
-0.007178,-0.062213,10.030712
-0.038285,0.007178,10.033106
0.004786,-0.0335,10.023535
0.050249,-0.01675,10.016356
0.014357,-0.043071,9.997212
0.11246300000000001,-0.040678,10.047462
0.028714,-0.028714,10.040283
0.062213,-0.052641999999999994,10.045069999999999
0.062213,-0.0335,10.049855
0.050249,0.002393,9.999605
0.050249,-0.045464,9.997212
-0.01675,-0.071785,10.057034
0.004786,-0.007178,10.037891
0.071785,-0.074178,9.994821
0.071785,-0.009571,10.054641
-0.01675,-0.09332,9.978069999999999
-0.019143,-0.023928,10.035499
0.026320999999999997,-0.021535,10.066606
0.035892,-0.004786,9.999605
0.062213,-0.021535,10.011569
0.07657,-0.047856,10.037891
0.055035,-0.014357,10.037891
0.064606,-0.007178,10.059426
0.011964,-0.014357,10.025927000000001
0.078963,-0.074178,10.021141
0.040678,-0.011964,10.011569
0.052641999999999994,-0.023928,10.073784
0.057428,-0.052641999999999994,10.083356
0.050249,-0.011964,10.042676
0.07657,-0.040678,10.001998
0.023928,-0.026320999999999997,10.054641
-0.004786,-0.014357,10.049855
0.019143,-0.10528399999999999,10.023535
0.011964,-0.052641999999999994,10.025927000000001
0.023928,-0.074178,10.073784
0.011964,-0.055035,9.997212
0.035892,0.066999,10.009177000000001
0.074178,-0.043071,10.049855
0.035892,-0.052641999999999994,10.018748
0.009571,-0.021535,10.054641
0.066999,0.052641999999999994,10.049855
0.088534,-0.040678,10.037891
