light_level	ts
0,000000	2021-05-18T22:16:56:556
0,000000	2021-05-18T22:16:57:557
0,000000	2021-05-18T22:16:58:557
0,000000	2021-05-18T22:16:59:558
0,000000	2021-05-18T22:17:00:559
0,000000	2021-05-18T22:17:01:560
0,000000	2021-05-18T22:17:02:561
0,000000	2021-05-18T22:17:03:562
0,000000	2021-05-18T22:17:04:563
0,000000	2021-05-18T22:17:05:565
0,000000	2021-05-18T22:17:06:565
0,000000	2021-05-18T22:17:07:566
0,000000	2021-05-18T22:17:08:567
0,000000	2021-05-18T22:17:09:568
0,000000	2021-05-18T22:17:10:570
0,000000	2021-05-18T22:17:11:570
0,000000	2021-05-18T22:17:12:571
0,000000	2021-05-18T22:17:13:572
0,000000	2021-05-18T22:17:14:573
0,000000	2021-05-18T22:17:15:575
0,000000	2021-05-18T22:17:16:575
0,000000	2021-05-18T22:17:17:576
0,000000	2021-05-18T22:17:18:576
0,000000	2021-05-18T22:17:19:578
0,000000	2021-05-18T22:17:20:579
0,000000	2021-05-18T22:17:21:580
0,000000	2021-05-18T22:17:22:582
0,000000	2021-05-18T22:17:23:582
0,000000	2021-05-18T22:17:24:583
0,000000	2021-05-18T22:17:25:584
0,000000	2021-05-18T22:17:26:585
0,000000	2021-05-18T22:17:27:586
0,000000	2021-05-18T22:17:28:587
0,000000	2021-05-18T22:17:29:588
0,000000	2021-05-18T22:17:30:589
0,000000	2021-05-18T22:17:31:590
0,000000	2021-05-18T22:17:32:590
0,000000	2021-05-18T22:17:33:592
0,000000	2021-05-18T22:17:34:593
0,000000	2021-05-18T22:17:35:594
0,000000	2021-05-18T22:17:36:594
