light_intensity	ts
2796591,000000	2021-05-15T14:26:55:803
2784794,000000	2021-05-15T14:26:55:842
2768559,000000	2021-05-15T14:26:55:883
2753001,000000	2021-05-15T14:26:55:922
2737957,000000	2021-05-15T14:26:55:962
2724228,000000	2021-05-15T14:26:56:2
2713999,000000	2021-05-15T14:26:56:43
2723344,000000	2021-05-15T14:26:56:82
2728507,000000	2021-05-15T14:26:56:123
2765137,000000	2021-05-15T14:26:56:162
2785319,000000	2021-05-15T14:26:56:204
2785235,000000	2021-05-15T14:26:56:242
2775320,000000	2021-05-15T14:26:56:283
2757206,000000	2021-05-15T14:26:56:322
2738584,000000	2021-05-15T14:26:56:363
2725239,000000	2021-05-15T14:26:56:402
2714952,000000	2021-05-15T14:26:56:442
2715639,000000	2021-05-15T14:26:56:483
2728282,000000	2021-05-15T14:26:56:522
2785455,000000	2021-05-15T14:26:56:563
2794982,000000	2021-05-15T14:26:56:604
2783588,000000	2021-05-15T14:26:56:643
2765576,000000	2021-05-15T14:26:56:683
2738399,000000	2021-05-15T14:26:56:723
2716724,000000	2021-05-15T14:26:56:764
2710359,000000	2021-05-15T14:26:56:803
2706998,000000	2021-05-15T14:26:56:844
2702348,000000	2021-05-15T14:26:56:883
2695599,000000	2021-05-15T14:26:56:924
2721719,000000	2021-05-15T14:26:56:964
2766906,000000	2021-05-15T14:26:57:4
2775269,000000	2021-05-15T14:26:57:43
2776937,000000	2021-05-15T14:26:57:83
2761682,000000	2021-05-15T14:26:57:123
2737299,000000	2021-05-15T14:26:57:164
2725205,000000	2021-05-15T14:26:57:203
2714056,000000	2021-05-15T14:26:57:244
2704192,000000	2021-05-15T14:26:57:284
